original_index,cluster_id,cluster_fraud_rate
16164,0,0.0056
16165,0,0.0056
16166,0,0.0056
16167,0,0.0056
16168,0,0.0056
16169,0,0.0056
16170,0,0.0056
16171,0,0.0056
16172,0,0.0056
16173,0,0.0056
16174,0,0.0056
16175,0,0.0056
16176,0,0.0056
16177,0,0.0056
16178,0,0.0056
16179,0,0.0056
16180,0,0.0056
16181,0,0.0056
16182,0,0.0056
16183,0,0.0056
16184,0,0.0056
16185,0,0.0056
16186,0,0.0056
16187,0,0.0056
16188,0,0.0056
16189,0,0.0056
16190,0,0.0056
16191,0,0.0056
16192,0,0.0056
16193,0,0.0056
16194,0,0.0056
16195,0,0.0056
16196,0,0.0056
16197,0,0.0056
16198,0,0.0056
16199,0,0.0056
16200,0,0.0056
16201,0,0.0056
16202,0,0.0056
16203,0,0.0056
16204,0,0.0056
16205,0,0.0056
16206,0,0.0056
16207,0,0.0056
16208,0,0.0056
16209,0,0.0056
16210,0,0.0056
16211,0,0.0056
16212,0,0.0056
16213,0,0.0056
16214,0,0.0056
16215,0,0.0056
16216,0,0.0056
16217,0,0.0056
16218,0,0.0056
16219,0,0.0056
16220,0,0.0056
16222,0,0.0056
16223,0,0.0056
16224,0,0.0056
16225,0,0.0056
16226,0,0.0056
16227,0,0.0056
16228,0,0.0056
16229,0,0.0056
16230,0,0.0056
16231,0,0.0056
16232,0,0.0056
16233,0,0.0056
16234,0,0.0056
16235,0,0.0056
16236,0,0.0056
16237,0,0.0056
16238,0,0.0056
16239,0,0.0056
16240,0,0.0056
16241,0,0.0056
16242,0,0.0056
16243,0,0.0056
16244,0,0.0056
16245,0,0.0056
16246,0,0.0056
16247,0,0.0056
16248,0,0.0056
16249,0,0.0056
16250,0,0.0056
16251,0,0.0056
16252,0,0.0056
16253,0,0.0056
16254,0,0.0056
16255,0,0.0056
16256,0,0.0056
16257,0,0.0056
16258,0,0.0056
16259,0,0.0056
16260,0,0.0056
16261,0,0.0056
16262,0,0.0056
16263,0,0.0056
16264,0,0.0056
16265,0,0.0056
16266,0,0.0056
16267,0,0.0056
16268,0,0.0056
16269,0,0.0056
16270,0,0.0056
16271,0,0.0056
16272,0,0.0056
16273,0,0.0056
16274,0,0.0056
16275,0,0.0056
16276,0,0.0056
16277,0,0.0056
16278,0,0.0056
16279,0,0.0056
16280,0,0.0056
16281,0,0.0056
16282,0,0.0056
16283,0,0.0056
16284,0,0.0056
16285,0,0.0056
16286,0,0.0056
16287,0,0.0056
16288,0,0.0056
16289,0,0.0056
16290,0,0.0056
16291,0,0.0056
16292,0,0.0056
16293,0,0.0056
16294,0,0.0056
16295,0,0.0056
16296,0,0.0056
16297,0,0.0056
16298,0,0.0056
16299,0,0.0056
16300,0,0.0056
16301,0,0.0056
16302,0,0.0056
16303,0,0.0056
16304,0,0.0056
16305,0,0.0056
16306,0,0.0056
16307,0,0.0056
16308,0,0.0056
16309,0,0.0056
16310,0,0.0056
16311,0,0.0056
16312,0,0.0056
16313,0,0.0056
16314,0,0.0056
16315,0,0.0056
16316,0,0.0056
16317,0,0.0056
16318,0,0.0056
16319,0,0.0056
16320,0,0.0056
16321,0,0.0056
16322,0,0.0056
16323,0,0.0056
16324,0,0.0056
16325,0,0.0056
16326,0,0.0056
16327,0,0.0056
16328,0,0.0056
16329,0,0.0056
16330,0,0.0056
16331,0,0.0056
16332,0,0.0056
16333,0,0.0056
16334,0,0.0056
16335,0,0.0056
16336,0,0.0056
16337,0,0.0056
16338,0,0.0056
16339,0,0.0056
16340,0,0.0056
16341,0,0.0056
16342,0,0.0056
16343,0,0.0056
16344,0,0.0056
16345,0,0.0056
16346,0,0.0056
16347,0,0.0056
16348,0,0.0056
16349,0,0.0056
16350,0,0.0056
16351,0,0.0056
16352,0,0.0056
16353,0,0.0056
16354,0,0.0056
16355,0,0.0056
16356,0,0.0056
16357,0,0.0056
16358,0,0.0056
16359,0,0.0056
16360,0,0.0056
16361,0,0.0056
16362,0,0.0056
16363,0,0.0056
16364,0,0.0056
16365,0,0.0056
16366,0,0.0056
16367,0,0.0056
16368,0,0.0056
16369,0,0.0056
16370,0,0.0056
16371,0,0.0056
16372,0,0.0056
16373,0,0.0056
16374,0,0.0056
16376,0,0.0056
16377,0,0.0056
16378,0,0.0056
16379,0,0.0056
16380,0,0.0056
16381,0,0.0056
16382,0,0.0056
16383,0,0.0056
16384,0,0.0056
16385,0,0.0056
16386,0,0.0056
16387,0,0.0056
16388,0,0.0056
16389,0,0.0056
16390,0,0.0056
16391,0,0.0056
16392,0,0.0056
16393,0,0.0056
16394,0,0.0056
16395,0,0.0056
16396,0,0.0056
16397,0,0.0056
16398,0,0.0056
16399,0,0.0056
16400,0,0.0056
16402,0,0.0056
16403,0,0.0056
16404,0,0.0056
16405,0,0.0056
16406,0,0.0056
16407,0,0.0056
16408,0,0.0056
16409,0,0.0056
16410,0,0.0056
16411,0,0.0056
16412,0,0.0056
16413,0,0.0056
16414,0,0.0056
16415,0,0.0056
16416,0,0.0056
16417,0,0.0056
16418,0,0.0056
16419,0,0.0056
16420,0,0.0056
16421,0,0.0056
16422,0,0.0056
16423,0,0.0056
16424,0,0.0056
16425,0,0.0056
16426,0,0.0056
16427,0,0.0056
16428,0,0.0056
16429,0,0.0056
16430,0,0.0056
16431,0,0.0056
16432,0,0.0056
16433,0,0.0056
16434,0,0.0056
16435,0,0.0056
16436,0,0.0056
16438,0,0.0056
16439,0,0.0056
16440,0,0.0056
16441,0,0.0056
16442,0,0.0056
16443,0,0.0056
16444,0,0.0056
16445,0,0.0056
16446,0,0.0056
16447,0,0.0056
16448,0,0.0056
16449,0,0.0056
16450,0,0.0056
16451,0,0.0056
16452,0,0.0056
16453,0,0.0056
16454,0,0.0056
16455,0,0.0056
16456,0,0.0056
16457,0,0.0056
16458,0,0.0056
16459,0,0.0056
16460,0,0.0056
16461,0,0.0056
16462,0,0.0056
16463,0,0.0056
16464,0,0.0056
16465,0,0.0056
16466,0,0.0056
16467,0,0.0056
16468,0,0.0056
16469,0,0.0056
16470,0,0.0056
16471,0,0.0056
16472,0,0.0056
16473,0,0.0056
16474,0,0.0056
16475,0,0.0056
16476,0,0.0056
16477,0,0.0056
16478,0,0.0056
16479,0,0.0056
16480,0,0.0056
16481,0,0.0056
16482,0,0.0056
16483,0,0.0056
16484,0,0.0056
16485,0,0.0056
16486,0,0.0056
16487,0,0.0056
16488,0,0.0056
16489,0,0.0056
16490,0,0.0056
16491,0,0.0056
16492,0,0.0056
16493,0,0.0056
16494,0,0.0056
16495,0,0.0056
16496,0,0.0056
16497,0,0.0056
16498,0,0.0056
16499,0,0.0056
16500,0,0.0056
16501,0,0.0056
16502,0,0.0056
16503,0,0.0056
16504,0,0.0056
16505,0,0.0056
16506,0,0.0056
16507,0,0.0056
16508,0,0.0056
16509,0,0.0056
16510,0,0.0056
16511,0,0.0056
16512,0,0.0056
16513,0,0.0056
16514,0,0.0056
16515,0,0.0056
16516,0,0.0056
16517,0,0.0056
16518,0,0.0056
16519,0,0.0056
16520,0,0.0056
16521,0,0.0056
16522,0,0.0056
16523,0,0.0056
16524,0,0.0056
16525,0,0.0056
16526,0,0.0056
16527,0,0.0056
16528,0,0.0056
16529,0,0.0056
16530,0,0.0056
16531,0,0.0056
16532,0,0.0056
16533,0,0.0056
16534,0,0.0056
16535,0,0.0056
16536,0,0.0056
16537,0,0.0056
16538,0,0.0056
16539,0,0.0056
16540,0,0.0056
16541,0,0.0056
16542,0,0.0056
16543,0,0.0056
16544,0,0.0056
16545,0,0.0056
16546,0,0.0056
16547,0,0.0056
16548,0,0.0056
16549,0,0.0056
16550,0,0.0056
16551,0,0.0056
16552,0,0.0056
16553,0,0.0056
16554,0,0.0056
16555,0,0.0056
16556,0,0.0056
16557,0,0.0056
16558,0,0.0056
16559,0,0.0056
16560,0,0.0056
16561,0,0.0056
16562,0,0.0056
16563,0,0.0056
16564,0,0.0056
16565,0,0.0056
16566,0,0.0056
16567,0,0.0056
16568,0,0.0056
16569,0,0.0056
16570,0,0.0056
16571,0,0.0056
16572,0,0.0056
16573,0,0.0056
16574,0,0.0056
16575,0,0.0056
16576,0,0.0056
16577,0,0.0056
16578,0,0.0056
16579,0,0.0056
16580,0,0.0056
16581,0,0.0056
16582,0,0.0056
16583,0,0.0056
16584,0,0.0056
16585,0,0.0056
16586,0,0.0056
16587,0,0.0056
16588,0,0.0056
16589,0,0.0056
16590,0,0.0056
16591,0,0.0056
16592,0,0.0056
16593,0,0.0056
16594,0,0.0056
16595,0,0.0056
16596,0,0.0056
16597,0,0.0056
16598,0,0.0056
16599,0,0.0056
16600,0,0.0056
16601,0,0.0056
16602,0,0.0056
16603,0,0.0056
16604,0,0.0056
16605,0,0.0056
16606,0,0.0056
16607,0,0.0056
16608,0,0.0056
16609,0,0.0056
16610,0,0.0056
16611,0,0.0056
16612,0,0.0056
16613,0,0.0056
16614,0,0.0056
16615,0,0.0056
16616,0,0.0056
16617,0,0.0056
16618,0,0.0056
16619,0,0.0056
16620,0,0.0056
16621,0,0.0056
16622,0,0.0056
16623,0,0.0056
16624,0,0.0056
16625,0,0.0056
16626,0,0.0056
16627,0,0.0056
16628,0,0.0056
16629,0,0.0056
16630,0,0.0056
16631,0,0.0056
16632,0,0.0056
16633,0,0.0056
16634,0,0.0056
16635,0,0.0056
16636,0,0.0056
16637,0,0.0056
16638,0,0.0056
16639,0,0.0056
16640,0,0.0056
16641,0,0.0056
16642,0,0.0056
16643,0,0.0056
16644,0,0.0056
16645,0,0.0056
16646,0,0.0056
16647,0,0.0056
16648,0,0.0056
16649,0,0.0056
16650,0,0.0056
16651,0,0.0056
16652,0,0.0056
16653,0,0.0056
16654,0,0.0056
16655,0,0.0056
16656,0,0.0056
16657,0,0.0056
16658,0,0.0056
16659,0,0.0056
16660,0,0.0056
16661,0,0.0056
16662,0,0.0056
16663,0,0.0056
16664,0,0.0056
16665,0,0.0056
16666,0,0.0056
16667,0,0.0056
16668,0,0.0056
16669,0,0.0056
16670,0,0.0056
16671,0,0.0056
16672,0,0.0056
16673,0,0.0056
16674,0,0.0056
16675,0,0.0056
16676,0,0.0056
16677,0,0.0056
16678,0,0.0056
16679,0,0.0056
16680,0,0.0056
16681,0,0.0056
16682,0,0.0056
16683,0,0.0056
16684,0,0.0056
16685,0,0.0056
16686,0,0.0056
16687,0,0.0056
16688,0,0.0056
16689,0,0.0056
16690,0,0.0056
16691,0,0.0056
16692,0,0.0056
16693,0,0.0056
16694,0,0.0056
16695,0,0.0056
16696,0,0.0056
16697,0,0.0056
16698,0,0.0056
16699,0,0.0056
16700,0,0.0056
16701,0,0.0056
16702,0,0.0056
16703,0,0.0056
16704,0,0.0056
16705,0,0.0056
16706,0,0.0056
16707,0,0.0056
16708,0,0.0056
16709,0,0.0056
16710,0,0.0056
16711,0,0.0056
16712,0,0.0056
16713,0,0.0056
16714,0,0.0056
16715,0,0.0056
16716,0,0.0056
16718,0,0.0056
16719,0,0.0056
16720,0,0.0056
16721,0,0.0056
16722,0,0.0056
16723,0,0.0056
16724,0,0.0056
16725,0,0.0056
16726,0,0.0056
16727,0,0.0056
16728,0,0.0056
16729,0,0.0056
16730,0,0.0056
16731,0,0.0056
16732,0,0.0056
16733,0,0.0056
16734,0,0.0056
16735,0,0.0056
16736,0,0.0056
16737,0,0.0056
16738,0,0.0056
16739,0,0.0056
16740,0,0.0056
16741,0,0.0056
16742,0,0.0056
16743,0,0.0056
16744,0,0.0056
16745,0,0.0056
16746,0,0.0056
16747,0,0.0056
16748,0,0.0056
16749,0,0.0056
16750,0,0.0056
16751,0,0.0056
16752,0,0.0056
16753,0,0.0056
16754,0,0.0056
16755,0,0.0056
16756,0,0.0056
16757,0,0.0056
16758,0,0.0056
16759,0,0.0056
16760,0,0.0056
16761,0,0.0056
16762,0,0.0056
16763,0,0.0056
16764,0,0.0056
16765,0,0.0056
16766,0,0.0056
16767,0,0.0056
16768,0,0.0056
16769,0,0.0056
16770,0,0.0056
16771,0,0.0056
16772,0,0.0056
16773,0,0.0056
16774,0,0.0056
16775,0,0.0056
16776,0,0.0056
16777,0,0.0056
16778,0,0.0056
16779,0,0.0056
16780,0,0.0056
16781,0,0.0056
16782,0,0.0056
16783,0,0.0056
16784,0,0.0056
16785,0,0.0056
16786,0,0.0056
16787,0,0.0056
16788,0,0.0056
16789,0,0.0056
16790,0,0.0056
16791,0,0.0056
16792,0,0.0056
16793,0,0.0056
16794,0,0.0056
16795,0,0.0056
16796,0,0.0056
16797,0,0.0056
16798,0,0.0056
16799,0,0.0056
16800,0,0.0056
16801,0,0.0056
16802,0,0.0056
16803,0,0.0056
16804,0,0.0056
16805,0,0.0056
16806,0,0.0056
16807,0,0.0056
16808,0,0.0056
16809,0,0.0056
16810,0,0.0056
16813,0,0.0056
16814,0,0.0056
16815,0,0.0056
16816,0,0.0056
16817,0,0.0056
16818,0,0.0056
16819,0,0.0056
16820,0,0.0056
16821,0,0.0056
16822,0,0.0056
16823,0,0.0056
16824,0,0.0056
16825,0,0.0056
16826,0,0.0056
16827,0,0.0056
16828,0,0.0056
16829,0,0.0056
16830,0,0.0056
16831,0,0.0056
16832,0,0.0056
16833,0,0.0056
16834,0,0.0056
16835,0,0.0056
16836,0,0.0056
16837,0,0.0056
16838,0,0.0056
16839,0,0.0056
16840,0,0.0056
16841,0,0.0056
16842,0,0.0056
16843,0,0.0056
16844,0,0.0056
16845,0,0.0056
16846,0,0.0056
16847,0,0.0056
16848,0,0.0056
16849,0,0.0056
16850,0,0.0056
16851,0,0.0056
16852,0,0.0056
16853,0,0.0056
16854,0,0.0056
16855,0,0.0056
16856,0,0.0056
16857,0,0.0056
16858,0,0.0056
16859,0,0.0056
16860,0,0.0056
16861,0,0.0056
16862,0,0.0056
16863,0,0.0056
16864,0,0.0056
16865,0,0.0056
16866,0,0.0056
16867,0,0.0056
16868,0,0.0056
16869,0,0.0056
16870,0,0.0056
16871,0,0.0056
16872,0,0.0056
16873,0,0.0056
16874,0,0.0056
16875,0,0.0056
16876,0,0.0056
16877,0,0.0056
16878,0,0.0056
16879,0,0.0056
16880,0,0.0056
16881,0,0.0056
16882,0,0.0056
16883,0,0.0056
16884,0,0.0056
16885,0,0.0056
16886,0,0.0056
16887,0,0.0056
16888,0,0.0056
16889,0,0.0056
16890,0,0.0056
16891,0,0.0056
16892,0,0.0056
16893,0,0.0056
16894,0,0.0056
16895,0,0.0056
16896,0,0.0056
16897,0,0.0056
16898,0,0.0056
16899,0,0.0056
16900,0,0.0056
16901,0,0.0056
16902,0,0.0056
16903,0,0.0056
16904,0,0.0056
16905,0,0.0056
16906,0,0.0056
16907,0,0.0056
16908,0,0.0056
16909,0,0.0056
16910,0,0.0056
16911,0,0.0056
16912,0,0.0056
16913,0,0.0056
16914,0,0.0056
16915,0,0.0056
16916,0,0.0056
16917,0,0.0056
16918,0,0.0056
16919,0,0.0056
16920,0,0.0056
16922,0,0.0056
16923,0,0.0056
16924,0,0.0056
16925,0,0.0056
16926,0,0.0056
16927,0,0.0056
16928,0,0.0056
16929,0,0.0056
16930,0,0.0056
16931,0,0.0056
16932,0,0.0056
16933,0,0.0056
16934,0,0.0056
16935,0,0.0056
16936,0,0.0056
16937,0,0.0056
16938,0,0.0056
16939,0,0.0056
16940,0,0.0056
16941,0,0.0056
16942,0,0.0056
16943,0,0.0056
16944,0,0.0056
16945,0,0.0056
16946,0,0.0056
16947,0,0.0056
16948,0,0.0056
16949,0,0.0056
16950,0,0.0056
16951,0,0.0056
16952,0,0.0056
16953,0,0.0056
16954,0,0.0056
16955,0,0.0056
16956,0,0.0056
16957,0,0.0056
16958,0,0.0056
16959,0,0.0056
16960,0,0.0056
16961,0,0.0056
16962,0,0.0056
16963,0,0.0056
16964,0,0.0056
16965,0,0.0056
16966,0,0.0056
16967,0,0.0056
16968,0,0.0056
16969,0,0.0056
16970,0,0.0056
16971,0,0.0056
16972,0,0.0056
16973,0,0.0056
16974,0,0.0056
16975,0,0.0056
16976,0,0.0056
16977,0,0.0056
16978,0,0.0056
16979,0,0.0056
16980,0,0.0056
16981,0,0.0056
16982,0,0.0056
16983,0,0.0056
16984,0,0.0056
16985,0,0.0056
16986,0,0.0056
16987,0,0.0056
16988,0,0.0056
16989,0,0.0056
16990,0,0.0056
16991,0,0.0056
16992,0,0.0056
16993,0,0.0056
16994,0,0.0056
16995,0,0.0056
16996,0,0.0056
16997,0,0.0056
16998,0,0.0056
16999,0,0.0056
17000,0,0.0056
17001,0,0.0056
17002,0,0.0056
17003,0,0.0056
17004,0,0.0056
17005,0,0.0056
17006,0,0.0056
17007,0,0.0056
17008,0,0.0056
17009,0,0.0056
17010,0,0.0056
17011,0,0.0056
17012,0,0.0056
17013,0,0.0056
17014,0,0.0056
17015,0,0.0056
17016,0,0.0056
17017,0,0.0056
17018,0,0.0056
17019,0,0.0056
17020,0,0.0056
17021,0,0.0056
17022,0,0.0056
17023,0,0.0056
17024,0,0.0056
17025,0,0.0056
17026,0,0.0056
17027,0,0.0056
17028,0,0.0056
17029,0,0.0056
17030,0,0.0056
17031,0,0.0056
17032,0,0.0056
17033,0,0.0056
17034,0,0.0056
17035,0,0.0056
17036,0,0.0056
17037,0,0.0056
17038,0,0.0056
17039,0,0.0056
17040,0,0.0056
17041,0,0.0056
17042,0,0.0056
17043,0,0.0056
17044,0,0.0056
17045,0,0.0056
17046,0,0.0056
17047,0,0.0056
17048,0,0.0056
17049,0,0.0056
17050,0,0.0056
17051,0,0.0056
17052,0,0.0056
17053,0,0.0056
17054,0,0.0056
17055,0,0.0056
17056,0,0.0056
17057,0,0.0056
17058,0,0.0056
17059,0,0.0056
17060,0,0.0056
17061,0,0.0056
17062,0,0.0056
17063,0,0.0056
17064,0,0.0056
17065,0,0.0056
17066,0,0.0056
17067,0,0.0056
17068,0,0.0056
17069,0,0.0056
17070,0,0.0056
17071,0,0.0056
17072,0,0.0056
17073,0,0.0056
17074,0,0.0056
17075,0,0.0056
17076,0,0.0056
17077,0,0.0056
17078,0,0.0056
17079,0,0.0056
17080,0,0.0056
17081,0,0.0056
17082,0,0.0056
17083,0,0.0056
17084,0,0.0056
17085,0,0.0056
17086,0,0.0056
17087,0,0.0056
17088,0,0.0056
17089,0,0.0056
17090,0,0.0056
17091,0,0.0056
17092,0,0.0056
17093,0,0.0056
17094,0,0.0056
17095,0,0.0056
17096,0,0.0056
17097,0,0.0056
17098,0,0.0056
17099,0,0.0056
17100,0,0.0056
17101,0,0.0056
17102,0,0.0056
17103,0,0.0056
17104,0,0.0056
17105,0,0.0056
17106,0,0.0056
17107,0,0.0056
17108,0,0.0056
17109,0,0.0056
17110,0,0.0056
17111,0,0.0056
17112,0,0.0056
17113,0,0.0056
17114,0,0.0056
17115,0,0.0056
17116,0,0.0056
17117,0,0.0056
17118,0,0.0056
17119,0,0.0056
17120,0,0.0056
17121,0,0.0056
17122,0,0.0056
17123,0,0.0056
17124,0,0.0056
17125,0,0.0056
17126,0,0.0056
17127,0,0.0056
17128,0,0.0056
17129,0,0.0056
17130,0,0.0056
17131,0,0.0056
17132,0,0.0056
17133,0,0.0056
17136,0,0.0056
17137,0,0.0056
17138,0,0.0056
17139,0,0.0056
17140,0,0.0056
17141,0,0.0056
17142,0,0.0056
17143,0,0.0056
17144,0,0.0056
17145,0,0.0056
17146,0,0.0056
17147,0,0.0056
17148,0,0.0056
17149,0,0.0056
17150,0,0.0056
17151,0,0.0056
17152,0,0.0056
17153,0,0.0056
17154,0,0.0056
17155,0,0.0056
17156,0,0.0056
17157,0,0.0056
17158,0,0.0056
17159,0,0.0056
17160,0,0.0056
17161,0,0.0056
17162,0,0.0056
17163,0,0.0056
17164,0,0.0056
17165,0,0.0056
17166,0,0.0056
17167,0,0.0056
17168,0,0.0056
17169,0,0.0056
17170,0,0.0056
17171,0,0.0056
17172,0,0.0056
17173,0,0.0056
17174,0,0.0056
17175,0,0.0056
17176,0,0.0056
17177,0,0.0056
17178,0,0.0056
17179,0,0.0056
17180,0,0.0056
17181,0,0.0056
17182,0,0.0056
17183,0,0.0056
17184,0,0.0056
17185,0,0.0056
17186,0,0.0056
17187,0,0.0056
17188,0,0.0056
17189,0,0.0056
17190,0,0.0056
17191,0,0.0056
17192,0,0.0056
17193,0,0.0056
17194,0,0.0056
17195,0,0.0056
17196,0,0.0056
17198,0,0.0056
17199,0,0.0056
17200,0,0.0056
17201,0,0.0056
17202,0,0.0056
17203,0,0.0056
17204,0,0.0056
17205,0,0.0056
17206,0,0.0056
17207,0,0.0056
17208,0,0.0056
17209,0,0.0056
17210,0,0.0056
17211,0,0.0056
17212,0,0.0056
17213,0,0.0056
17214,0,0.0056
17215,0,0.0056
17216,0,0.0056
17217,0,0.0056
17218,0,0.0056
17219,0,0.0056
17220,0,0.0056
17221,0,0.0056
17222,0,0.0056
17223,0,0.0056
17224,0,0.0056
17225,0,0.0056
17226,0,0.0056
17227,0,0.0056
17228,0,0.0056
17229,0,0.0056
17230,0,0.0056
17231,0,0.0056
17232,0,0.0056
17233,0,0.0056
17234,0,0.0056
17235,0,0.0056
17236,0,0.0056
17237,0,0.0056
17238,0,0.0056
17239,0,0.0056
17240,0,0.0056
17241,0,0.0056
17242,0,0.0056
17243,0,0.0056
17244,0,0.0056
17245,0,0.0056
17246,0,0.0056
17247,0,0.0056
17248,0,0.0056
17249,0,0.0056
17250,0,0.0056
17251,0,0.0056
17252,0,0.0056
17253,0,0.0056
17254,0,0.0056
17255,0,0.0056
17256,0,0.0056
17257,0,0.0056
17258,0,0.0056
17259,0,0.0056
17260,0,0.0056
17261,0,0.0056
17262,0,0.0056
17263,0,0.0056
17264,0,0.0056
17265,0,0.0056
17266,0,0.0056
17267,0,0.0056
17268,0,0.0056
17269,0,0.0056
17270,0,0.0056
17271,0,0.0056
17272,0,0.0056
17273,0,0.0056
17274,0,0.0056
17275,0,0.0056
17276,0,0.0056
17277,0,0.0056
17278,0,0.0056
17279,0,0.0056
17280,0,0.0056
17281,0,0.0056
17282,0,0.0056
17283,0,0.0056
17284,0,0.0056
17285,0,0.0056
17286,0,0.0056
17287,0,0.0056
17288,0,0.0056
17289,0,0.0056
17290,0,0.0056
17291,0,0.0056
17292,0,0.0056
17293,0,0.0056
17294,0,0.0056
17295,0,0.0056
17296,0,0.0056
17297,0,0.0056
17298,0,0.0056
17299,0,0.0056
17300,0,0.0056
17301,0,0.0056
17302,0,0.0056
17303,0,0.0056
17304,0,0.0056
17305,0,0.0056
17306,0,0.0056
17307,0,0.0056
17308,0,0.0056
17309,0,0.0056
17310,0,0.0056
17311,0,0.0056
17312,0,0.0056
17313,0,0.0056
17314,0,0.0056
17315,0,0.0056
17316,0,0.0056
17317,0,0.0056
17318,0,0.0056
17319,0,0.0056
17320,0,0.0056
17321,0,0.0056
17322,0,0.0056
17323,0,0.0056
17324,0,0.0056
17325,0,0.0056
17326,0,0.0056
17327,0,0.0056
17328,0,0.0056
17329,0,0.0056
17330,0,0.0056
17331,0,0.0056
17332,0,0.0056
17333,0,0.0056
17334,0,0.0056
17335,0,0.0056
17336,0,0.0056
17337,0,0.0056
17338,0,0.0056
17339,0,0.0056
17340,0,0.0056
17341,0,0.0056
17342,0,0.0056
17343,0,0.0056
17344,0,0.0056
17345,0,0.0056
17346,0,0.0056
17347,0,0.0056
17348,0,0.0056
17349,0,0.0056
17350,0,0.0056
17351,0,0.0056
17352,0,0.0056
17353,0,0.0056
17354,0,0.0056
17355,0,0.0056
17356,0,0.0056
17357,0,0.0056
17358,0,0.0056
17359,0,0.0056
17360,0,0.0056
17361,0,0.0056
17362,0,0.0056
17363,0,0.0056
17364,0,0.0056
17365,0,0.0056
17366,0,0.0056
17367,0,0.0056
17368,0,0.0056
17369,0,0.0056
17370,0,0.0056
17371,0,0.0056
17372,0,0.0056
17373,0,0.0056
17374,0,0.0056
17375,0,0.0056
17376,0,0.0056
17377,0,0.0056
17378,0,0.0056
17379,0,0.0056
17380,0,0.0056
17381,0,0.0056
17382,0,0.0056
17383,0,0.0056
17384,0,0.0056
17385,0,0.0056
17386,0,0.0056
17387,0,0.0056
17388,0,0.0056
17389,0,0.0056
17390,0,0.0056
17391,0,0.0056
17392,0,0.0056
17393,0,0.0056
17394,0,0.0056
17395,0,0.0056
17396,0,0.0056
17397,0,0.0056
17398,0,0.0056
17399,0,0.0056
17400,0,0.0056
17401,0,0.0056
17402,0,0.0056
17403,0,0.0056
17404,0,0.0056
17405,0,0.0056
17406,0,0.0056
17407,0,0.0056
17408,0,0.0056
17409,0,0.0056
17410,0,0.0056
17411,0,0.0056
17412,0,0.0056
17413,0,0.0056
17414,0,0.0056
17415,0,0.0056
17416,0,0.0056
17417,0,0.0056
17418,0,0.0056
17419,0,0.0056
17420,0,0.0056
17421,0,0.0056
17422,0,0.0056
17423,0,0.0056
17424,0,0.0056
17425,0,0.0056
17426,0,0.0056
17427,0,0.0056
17428,0,0.0056
17429,0,0.0056
17430,0,0.0056
17431,0,0.0056
17432,0,0.0056
17433,0,0.0056
17434,0,0.0056
17435,0,0.0056
17436,0,0.0056
17437,0,0.0056
17438,0,0.0056
17439,0,0.0056
17440,0,0.0056
17441,0,0.0056
17442,0,0.0056
17443,0,0.0056
17444,0,0.0056
17445,0,0.0056
17446,0,0.0056
17447,0,0.0056
17448,0,0.0056
17449,0,0.0056
17450,0,0.0056
17451,0,0.0056
17452,0,0.0056
17453,0,0.0056
17454,0,0.0056
17455,0,0.0056
17456,0,0.0056
17457,0,0.0056
17458,0,0.0056
17459,0,0.0056
17460,0,0.0056
17461,0,0.0056
17462,0,0.0056
17463,0,0.0056
17464,0,0.0056
17465,0,0.0056
17466,0,0.0056
17467,0,0.0056
17468,0,0.0056
17469,0,0.0056
17470,0,0.0056
17471,0,0.0056
17472,0,0.0056
17473,0,0.0056
17474,0,0.0056
17475,0,0.0056
17476,0,0.0056
17477,0,0.0056
17478,0,0.0056
17479,0,0.0056
17480,0,0.0056
17481,0,0.0056
17482,0,0.0056
17483,0,0.0056
17484,0,0.0056
17485,0,0.0056
17486,0,0.0056
17487,0,0.0056
17488,0,0.0056
17489,0,0.0056
17490,0,0.0056
17491,0,0.0056
17492,0,0.0056
17493,0,0.0056
17494,0,0.0056
17495,0,0.0056
17496,0,0.0056
17497,0,0.0056
17498,0,0.0056
17499,0,0.0056
17500,0,0.0056
17501,0,0.0056
17502,0,0.0056
17503,0,0.0056
17504,0,0.0056
17505,0,0.0056
17506,0,0.0056
17507,0,0.0056
17508,0,0.0056
17509,0,0.0056
17510,0,0.0056
17511,0,0.0056
17512,0,0.0056
17513,0,0.0056
17514,0,0.0056
17515,0,0.0056
17516,0,0.0056
17517,0,0.0056
17518,0,0.0056
17519,0,0.0056
17520,0,0.0056
17521,0,0.0056
17522,0,0.0056
17523,0,0.0056
17524,0,0.0056
17525,0,0.0056
17526,0,0.0056
17527,0,0.0056
17528,0,0.0056
17529,0,0.0056
17530,0,0.0056
17531,0,0.0056
17532,0,0.0056
17533,0,0.0056
17534,0,0.0056
17535,0,0.0056
17536,0,0.0056
17537,0,0.0056
17538,0,0.0056
17539,0,0.0056
17540,0,0.0056
17541,0,0.0056
17542,0,0.0056
17543,0,0.0056
17544,0,0.0056
17545,0,0.0056
17546,0,0.0056
17547,0,0.0056
17548,0,0.0056
17549,0,0.0056
17550,0,0.0056
17551,0,0.0056
17552,0,0.0056
17553,0,0.0056
17554,0,0.0056
17555,0,0.0056
17556,0,0.0056
17557,0,0.0056
17558,0,0.0056
17559,0,0.0056
17560,0,0.0056
17561,0,0.0056
17562,0,0.0056
17563,0,0.0056
17564,0,0.0056
17565,0,0.0056
17566,0,0.0056
17567,0,0.0056
17568,0,0.0056
17569,0,0.0056
17570,0,0.0056
17571,0,0.0056
